alias,mature,safe
vox_plr_2_hr_resp_kill_headshot_0,"We might make a man of you yet, Marlton.","We might make a man of you yet, Marlton."
vox_plr_2_hr_resp_kill_headshot_1,"Oh, Marlton! You just hit puberty or something?","Oh, Marlton! You just hit puberty or something?"
vox_plr_2_hr_resp_kill_headshot_2,"Hey, stupid jerk! Even the bookworm can out-shoot you!","Hey, stupid jerk! Even the bookworm can out-shoot you!"
vox_plr_2_hr_resp_kill_headshot_3,"Oh, that's some real world skills you got there.","Oh, that's some real world skills you got there."
vox_plr_2_hr_resp_kill_headshot_4,You make a pact with the devil or something?,You make a pact with the devil or something?
vox_plr_2_hr_resp_kill_headshot_5,You make a pact with the devil or something?,You make a pact with the devil or something?
vox_plr_2_hr_resp_surrounded_0,"Hold on, Marley! I got a plan!","Hold on, Marley! I got a plan!"
vox_plr_2_hr_resp_surrounded_1,"Watch your surroundings, Marlton!","Watch your surroundings, Marlton!"
vox_plr_2_hr_resp_surrounded_2,"Ah, look out, Marlton! You're about to take a whoopin'!","Ah, look out, Marlton! You're about to take a whoopin'!"
vox_plr_2_hr_resp_surrounded_3,"Ah, poor nerd's gonna get himself killed!","Ah, poor nerd's gonna get himself killed!"
vox_plr_2_hr_resp_wpck_monkey_0,"I hope you got some monkey experience, Marlton.","I hope you got some monkey experience, Marlton."
vox_plr_2_hr_resp_wpck_monkey_1,"No, don't bother with any fancy calculations. Just use it~when shit hits the fan.","Don't bother with any fancy calculations, just use it when~stuff hits the fan."
vox_plr_2_hr_resp_wpck_monkey_2,"Don't worry about how it works, Marley. It'll drive you~insane.","Don't worry about how it works, Marley. It'll drive you~insane."
vox_plr_2_hr_resp_wpck_monkey_3,A monkey ain't no match for a good horse. Unless you need~some bananas eaten.,A monkey ain't no match for a good horse. Unless you need~some bananas eaten.
vox_plr_2_kill_close_0,Ah! That's close enough!,Ah! That's close enough!
vox_plr_2_kill_close_1,Sit your ass down!,Sit your ass down!
vox_plr_2_kill_close_2,"Get back it up there, bozo!","Get back it up there, bozo!"
vox_plr_2_kill_close_3,"You walked into the wrong bar, buddy boy.","You walked into the wrong bar, buddy boy."
vox_plr_2_kill_close_4,You're messing with the wrong girl!,You're messing with the wrong girl!
vox_plr_2_kill_damaged_0,"You touch it, you pay for it.","You touch it, you pay for it."
vox_plr_2_kill_damaged_1,"Look, but don't touch!","Look, but don't touch!"
vox_plr_2_kill_damaged_2,"Scratch me, I'll scratch you back!","Scratch me, I'll scratch you back!"
vox_plr_2_kill_damaged_3,I ain't gonna stand for that!,I ain't gonna stand for that!
vox_plr_2_kill_damaged_4,Don't you even think about it!,Don't you even think about it!
vox_plr_2_kill_explo_0,Never knew what hit em!,Never knew what hit em!
vox_plr_2_kill_explo_1,Shit! That's a medium mess!,Shit! That's a medium mess!
vox_plr_2_kill_explo_2,Ha ha! You guys got diced!,Ha ha! You guys got diced!
vox_plr_2_kill_explo_3,"Oh man, that was not pretty, but it sure was sweet.","Oh man, that was not pretty, but it sure was sweet."
vox_plr_2_kill_explo_4,Woo! Clean up on aisle three!,Woo! Clean up on aisle three!
vox_plr_2_kill_headshot_0,Now that is how you put down a rock gobbler!,Now that is how you put down a rock gobbler!
vox_plr_2_kill_headshot_1,Ain't that a hole in the head!,Ain't that a hole in the head!
vox_plr_2_kill_headshot_2,"I can shoot the wings off a fly. Believe me, I've done it.","I can shoot the wings off a fly. Believe me, I've done it."
vox_plr_2_kill_headshot_3,"Oh, shot you right off the horizon, didn't I? Ha ha!","Oh, shot you right off the horizon, didn't I? Ha ha!"
vox_plr_2_kill_headshot_4,Right in the kisser!,Right in the kisser!
vox_plr_2_kill_headshot_5,"Ooh, you hear better with that hole in your head?","Ooh, you hear better with that hole in your head?"
vox_plr_2_kill_headshot_6,Ha! Now you've got piercings too! In your face!,Ha! Now you've got piercings too! In your face!
vox_plr_2_kill_headshot_7,"Ugh, I can smell you coming!","Ugh, I can smell you coming!"
vox_plr_2_kill_headshot_8,"Ugh, I'm a crack shot, even from this distance.","Ugh, I'm a crack shot, even from this distance."
vox_plr_2_kill_headshot_9,"Oh, didn't see that coming, did ya?","Oh, didn't see that coming, did ya?"
vox_plr_2_kill_insta_0,Ladies first!,Ladies first!
vox_plr_2_kill_insta_1,"Ah, beat it, deadbeat!","Ah, beat it, deadbeat!"
vox_plr_2_kill_insta_2,"Ha ha! You're done, bitch!","Ha ha! You're done, bitch!"
vox_plr_2_kill_insta_3,You just got owned!,You just got owned!
vox_plr_2_kill_insta_4,Ugh! Chew on that!,Ugh! Chew on that!
vox_plr_2_kill_limb_0,"Oh, without your hand, those long lonely nights are gonna~get lonelier.","Oh, without your hand, those long lonely nights are gonna~get lonelier."
vox_plr_2_kill_limb_1,"You're so dumb, you'll probably start walking in circles.","You're so dumb, you'll probably start walking in circles."
vox_plr_2_kill_limb_2,That was a warning shot!,That was a warning shot!
vox_plr_2_kill_limb_3,"Aww, did you break a nail?","Aww, did you break a nail?"
vox_plr_2_kill_limb_4,"Oh, you're gonna cry!","Oh, you're gonna cry!"
vox_plr_2_kill_monkey_0,Everyone loves the monkey!,Everyone loves the monkey!
vox_plr_2_kill_monkey_1,Woo! Monkey Mayhem! Ha ha!,Woo! Monkey Mayhem! Ha ha!
vox_plr_2_kill_monkey_2,"Rest in peace, monkey. Your sacrifice will not be~forgotten.","Rest in peace, monkey. Your sacrifice will not be~forgotten."
vox_plr_2_kill_monkey_3,Wow! That monkey really went off!,Wow! That monkey really went off!
vox_plr_2_kill_monkey_4,They ain't walking that one off.,They ain't walking that one off.
vox_plr_2_kill_ray_0,Haha! You just got zapped!,Haha! You just got zapped!
vox_plr_2_kill_ray_1,"Taste the future, Rot Gobbler!","Taste the future, Rot Gobbler!"
vox_plr_2_kill_ray_2,Yeah! This is some hot shit right here!,Haha! This is some hot stuff right here!
vox_plr_2_kill_ray_3,Ha! Does it hurt when I kill you? I sure hope so!,Ha! Does it hurt when I kill you? I sure hope so!
vox_plr_2_kill_ray_4,Eat my death ray!,Eat my death ray!
vox_plr_2_kill_sliquifier_0,"Oh, you just got blended, baby!","Oh, you just got blended, baby!"
vox_plr_2_kill_sliquifier_1,"Ugh, that's gonna stain the floor for sure.","Ugh, that's gonna stain the floor for sure."
vox_plr_2_kill_sliquifier_2,I wouldn't want to be the one cleaning that up.,I wouldn't want to be the one cleaning that up.
vox_plr_2_kill_sliquifier_3,Let your worries melt away.,Let your worries melt away.
vox_plr_2_kill_sliquifier_4,Woo! Liquefying rock gobblers sure is fun!,Woo! Liquefying rock gobblers sure is fun!
vox_plr_2_kill_streak_1,Yes! Keep them coming! I got this!,Yes! Keep them coming! I got this!
vox_plr_2_kill_streak_2,Woo! It's hunting season!,Woo! It's hunting season!
vox_plr_2_kill_streak_3,You expected a different outcome? Rock Gobblers!,You expected a different outcome? Rock Gobblers!
vox_plr_2_kill_streak_4,Roll up! Roll up! Watch the Chud Chumper killing Marvel in~action!,Roll up! Roll up! Watch the Chud Chumper killing Marvel in~action!
vox_plr_2_kill_streak_5,Haha! I'm putting them down double time!,Haha! I'm putting them down double time!
vox_plr_2_kill_streak_6,"Woo! I'm Finn in the herd, boys!","Woo! I'm Finn in the herd, boys!"
vox_plr_2_kill_streak_7,I'll walk right through ya!,I'll walk right through ya!
vox_plr_2_kill_streak_8,This must be some kind of record!,This must be some kind of record!
vox_plr_2_kill_streak_9,"That's all of them, right?","That's all of them, right?"
vox_plr_2_leaper_attack_0,"Get off me, you spring-loaded son of a bitch!","Get off me, you spring-loaded son of a gun!"
vox_plr_2_leaper_attack_1,Ah! You jumped the wrong girl!,Ah! You jumped the wrong girl!
vox_plr_2_leaper_attack_2,Where the hell did you come from?,Where the hell did you come from?
vox_plr_2_leaper_attack_3,Damn it! Why can't you just stumble like the others?,Damn it! Why can't you just stumble like the others?
vox_plr_2_leaper_attack_4,Pick on someone else. How about Russman?,Pick on someone else. How about Russman?
vox_plr_2_leaper_kill_0,"Your leaping days are over, Buster!","Your leaping days are over, Buster!"
vox_plr_2_leaper_kill_1,"Oh, when Misty says stay down, she means it.","Oh, when Misty says stay down, she means it."
vox_plr_2_leaper_kill_2,"That sure took the spring out of your step, didn't it?","That sure took the spring out of your step, didn't it?"
vox_plr_2_leaper_kill_3,"You jumped your last jump, Jack Jumper!","You jumped your last jump, Jack Jumper!"
vox_plr_2_leaper_kill_4,"Ah, take a leap into oblivion, you damn freak!","Ah, take a leap into oblivion, you damn freak!"
vox_plr_2_leaper_reveal_0,Something's coming. Something different.,Something's coming. Something different.
vox_plr_2_leaper_reveal_1,Hold up! This sounds like a whole heap of trouble.,Hold up! This sounds like a whole heap of trouble.
vox_plr_2_leaper_reveal_2,Not these freaks again!,Not these freaks again!
vox_plr_2_leaper_reveal_3,Those jumping snapdragons are headed this way.,Those jumping snapdragons are headed this way.
vox_plr_2_leaper_reveal_4,Hands up! Those jumping jack bastards are coming again!,Heads up! Those jumping jack critters are coming again!
vox_plr_2_leaper_see_0,They're on the damn walls!,They're on the damn walls!
vox_plr_2_leaper_see_1,"Hey, watch the walls! And the ceilings!","Hey, watch the walls! And the ceilings!"
vox_plr_2_leaper_see_2,"Eyes high, everyone. These ain't your regular stumblers.","Eyes high, everyone. These ain't your regular stumblers."
vox_plr_2_leaper_see_3,Damn! These things just get uglier and uglier!,Damn! These things just get uglier and uglier!
vox_plr_2_leaper_see_4,These things evolving? Or is it just an old school~mutation?,These things evolving? Or is it just an old school~mutation?
vox_plr_2_nomoney_box_0,"Screw you, box! Your junk is overpriced anyway.","Screw you, box! Your junk is overpriced anyway."
vox_plr_2_nomoney_generic_0,"Things are tight till payday, fellas. Misty's dead broke.","Things are tight till payday, fellas. Misty's dead broke."
vox_plr_2_nomoney_perk_0,I don't really need these fancy drinks anyway.,I don't really need these fancy drinks anyway.
vox_plr_2_nomoney_weapon_0,"Ugh, I gotta make some money. Fast!","Ugh, I gotta make some money. Fast!"
vox_plr_2_oh_shit_0,Am I the only one in this fight?,Am I the only one in this fight?
vox_plr_2_oh_shit_1,Yes! He's getting a little too close for comfort!,Yes! He's getting a little too close for comfort!
vox_plr_2_oh_shit_10,Come closer. I'll give you something to scream about.,Come closer. I'll give you something to scream about.
vox_plr_2_oh_shit_11,Where the hell is everyone else?,Where the hell is everyone else?
vox_plr_2_oh_shit_12,They're closing in!,They're closing in!
vox_plr_2_oh_shit_13,I got a whole herd on me here!,I got a whole herd on me here!
vox_plr_2_oh_shit_14,"Oh, look, look, fresh meat right over there. Nope, didn't~work.","Oh, look, look, fresh meat right over there. Nope, didn't~work."
vox_plr_2_oh_shit_2,"You got a gang up on the girl, huh?","You got a gang up on the girl, huh?"
vox_plr_2_oh_shit_3,"God, this ain't gonna end well for anybody!","God, this ain't gonna end well for anybody!"
vox_plr_2_oh_shit_4,This is getting out of hand!,This is getting out of hand!
vox_plr_2_oh_shit_5,"Oh, one more step! I dare ya!","Oh, one more step! I dare ya!"
vox_plr_2_oh_shit_6,"Ah, damn! How many branches of the ugly tree did you guys~hit?","Ah, damn! How many branches of the ugly tree did you guys~hit?"
vox_plr_2_oh_shit_7,"Ugh, you're looking for trouble? Tag, I'm it!","Ugh, you're looking for trouble? Tag, I'm it!"
vox_plr_2_oh_shit_8,"Oh, so it's a fight you want.","Oh, so it's a fight you want."
vox_plr_2_oh_shit_9,You keep coming and I will slap you maggot bags into next~week.,You keep coming and I will slap you maggot bags into next~week.
vox_plr_2_pap_arm_0,Happiness is indeed a warm gun.,Happiness is indeed a warm gun.
vox_plr_2_pap_arm_1,Maybe I could shove Stoolfinger in there. See if it fixes~him up.,Maybe I could shove Stoolfinger in there. See if it fixes~him up.
vox_plr_2_pap_arm_2,A-mazing! You fixed something that wasn't even broken!,A-mazing! You fixed something that wasn't even broken!
vox_plr_2_pap_arm_3,Don't that beat all? Ha! It better had.,Don't that beat all? Ha! It better had.
vox_plr_2_pap_arm_4,"Well, well, I think a round of applause is in order.","Well, well, I think a round of applause is in order."
vox_plr_2_pap_arm2_0,Thank you kindly.,Thank you kindly.
vox_plr_2_pap_arm2_1,This just gets better and better.,This just gets better and better.
vox_plr_2_pap_arm2_2,Now that's what I call a real fixer-upper.,Now that's what I call a real fixer-upper.
vox_plr_2_pap_arm2_3,Holy moly! You sure did do a number on this old thing.,Holy moly! You sure did do a number on this old thing.
vox_plr_2_pap_arm2_4,"Oh, come to Misty, baby.","Oh, come to Misty, baby."
vox_plr_2_pap_wait_0,"The weirdness just keeps coming, don't it?","The weirdness just keeps coming, don't it?"
vox_plr_2_pap_wait_1,Let's see what this little doohickey can do.,Let's see what this little doohickey can do.
vox_plr_2_pap_wait_2,"All right, I paid my money. Now where's my prize?","All right, I paid my money. Now where's my prize?"
vox_plr_2_pap_wait_3,"I do find myself wondering, who built these things?","I do find myself wondering, who built these things?"
vox_plr_2_pap_wait_4,"Huh, well when life gives you lemons, make a better gun!","Huh, well when life gives you lemons, make a better gun!"
vox_plr_2_pap_wait2_0,"Third time's a charm! No wait, this is only the second.","Third time's a charm! No wait, this is only the second."
vox_plr_2_pap_wait2_1,"Oh my, oh my, lookie what we have here.","Oh my, oh my, lookie what we have here."
vox_plr_2_pap_wait2_2,I should get a discount for being a regular customer.,I should get a discount for being a regular customer.
vox_plr_2_pap_wait2_3,"Come on, machine! Time is a-wastin'!","Come on, machine! Time is a-wastin'!"
vox_plr_2_pap_wait2_4,How about some music while I'm waiting?,How about some music while I'm waiting?
vox_plr_2_perk_doubletap_0,This is like the worst moonshine ever.,This is like the worst moonshine ever.
vox_plr_2_perk_jugga_0,Ho ho ho ho! Wow! That'll put hairs on your chest.,Ho ho ho ho! Wow! That'll put hairs on your chest.
vox_plr_2_perk_mulekick_0,Mule Kick!,Mule Kick!
vox_plr_2_perk_revive_0,Does this have to work for Stupager?,Does this have to work for Stupager?
vox_plr_2_perk_speed_0,"I wasn't exactly slow before, but hey, I'll take all the~help I can get.","I wasn't exactly slow before, but hey, I'll take all the~help I can get."
vox_plr_2_perk_stamine_0,Haha! I got some fast feet now!,Haha! I got some fast feet now!
vox_plr_2_perk_tombstone_0,Anyone feeling lucky? I do!,Anyone feeling lucky? I do!
vox_plr_2_perk_who_0,"Ugh, you sure that's fit for humans?","Ugh, you sure that's fit for humans?"
vox_plr_2_power_off_0,Looks like we're gonna have to hook up the power. Again.,Looks like we're gonna have to hook up the power. Again.
vox_plr_2_power_off_1,Power out? Talk about deja fucking vu!,"Oh, power out? Talk about deja freaking voo!"
vox_plr_2_power_off_2,No power? Why can't shit be simple?,No power? Why can't this be simple?
vox_plr_2_power_off_3,Power's out again. Can't we hire someone to do this shit?,"Ugh, powers out again. Can't we hire someone to do this~stuff?"
vox_plr_2_power_off_4,"Once again, we find ourselves without electricity.","Once again, we find ourselves without electricity."
vox_plr_2_power_on_0,"Hey, we got power!","Hey, we got power!"
vox_plr_2_power_on_1,"Okay, now we can see what we're killing.","Okay, now we can see what we're killing."
vox_plr_2_power_on_2,"Ugh, I think this place probably looked better in the~dark.","Ugh, I think this place probably looked better in the~dark."
vox_plr_2_powerup_ammo_0,Woo! I topped off my tank!,Woo! I topped off my tank!
vox_plr_2_powerup_ammo_1,Full as a tick!,Full as a tick!
vox_plr_2_powerup_ammo_2,Look at all this ammo!,Look at all this ammo!
vox_plr_2_powerup_carp_0,Woo! Thanks for the break!,Woo! Thanks for the break!
vox_plr_2_powerup_carp_1,"Well, that saves me a lot of hammering.","Well, that saves me a lot of hammering."
vox_plr_2_powerup_carp_2,"I thank you, my wrists thank you.","I thank you, my wrists thank you."
vox_plr_2_powerup_double_0,Two for one time!,Two for one time!
vox_plr_2_powerup_double_1,Double Trouble!,Double Trouble!
vox_plr_2_powerup_double_2,"One, two, I'm killing you!","One, two, I'm killing you!"
vox_plr_2_powerup_firesale_0,"Cheap stuff, you bet.","Cheap stuff, you bet."
vox_plr_2_powerup_firesale_1,"Ooh, a sale!","Ooh, a sale!"
vox_plr_2_powerup_firesale_2,Ha ha! Only suckers pay retail.,Ha ha! Only suckers pay retail.
vox_plr_2_powerup_firesale_3,Line up and buy!,Line up and buy!
vox_plr_2_powerup_insta_0,CRUNCH!,CRUNCH!
vox_plr_2_powerup_insta_1,Unleash the Whirly Gig!,Unleash the Whirly Gig!
vox_plr_2_powerup_insta_2,You just woke one sleepy giant!,You just woke one sleepy giant!
vox_plr_2_powerup_nuke_0,KABLUEY!,KABLUEY!
vox_plr_2_powerup_nuke_1,CINDERS!,CINDERS!
vox_plr_2_powerup_nuke_2,That's the big boom!,That's the big boom!
vox_plr_2_rebuild_boards_0,"Eh, I'd rather just get stupider to stand against the~window.","Eh, I'd rather just get stupider to stand against the~window."
vox_plr_2_riv_resp_crawler_start_0,"Ha! He's still twice the man you are, Stolefinger.","Ha! He's still twice the man you are, Stolefinger."
vox_plr_2_riv_resp_crawler_start_1,What? You want him as a pet? Or something?,What? You want him as a pet? Or something?
vox_plr_2_riv_resp_crawler_start_2,"If you were aiming for his head, you missed by a country~mile.","If you were aiming for his head, you missed by a country~mile."
vox_plr_2_riv_resp_crawler_start_3,"You made the mess, Droolinger. You clean it up.","You made the mess, Droolinger. You clean it up."
vox_plr_2_riv_resp_crawler_start_4,"Common sense ain't that common. Huh, thinking hurts.","Common sense ain't that common. Huh, thinking hurts."
vox_plr_2_riv_resp_kill_headshot_0,I think he just ran into your line of fire.,I think he just ran into your line of fire.
vox_plr_2_riv_resp_kill_headshot_1,That zombie must have had a death wish. Ain't no other~explanation.,That zombie must have had a death wish. Ain't no other~explanation.
vox_plr_2_riv_resp_kill_headshot_2,"Oh, Drolinger got a headshot. We ain't never gonna hear~the end of this.","Oh, Drolinger got a headshot. We ain't never gonna hear~the end of this."
vox_plr_2_riv_resp_kill_headshot_3,"You've gotta be as surprised as I am, stupid jerk!","You've gotta be as surprised as I am, stupid jerk!"
vox_plr_2_riv_resp_surrounded_0,I don't normally interfere with something that ain't~bothering me none.,I don't normally interfere with something that ain't~bothering me none.
vox_plr_2_riv_resp_surrounded_1,"Got yourself in a bit of a situation, huh? Thinking hurts.","Got yourself in a bit of a situation, huh? Thinking hurts."
vox_plr_2_riv_resp_surrounded_2,"Oh, I think you're about to buy the farm.","Oh, I think you're about to buy the farm."
vox_plr_2_riv_resp_surrounded_3,"You ready to kick that bucket, stupid jerk?","You ready to kick that bucket, stupid jerk?"
vox_plr_2_riv_resp_surrounded_4,"Try not to panic, Marlton! And at the very least, don't~cry!","Try not to panic, Marlton! And at the very least, don't~cry!"
vox_plr_2_riv_resp_surrounded_5,"Try not to panic, Marlton! And at the very least, don't~cry!","Try not to panic, Marlton! And at the very least, don't~cry!"
vox_plr_2_riv_resp_wpck_monkey_0,Maybe that monkey can teach you some manners.,Maybe that monkey can teach you some manners.
vox_plr_2_riv_resp_wpck_monkey_1,Aha! Stuhlinger meets a shitslinger. How fitting.,"Wow, Stuhlfinger meets a peep slinger. How fitting."
vox_plr_2_riv_resp_wpck_monkey_2,"Hey, keep it safe! How about down the front of your pants?","Hey, keep it safe! How about down the front of your pants?"
vox_plr_2_riv_resp_wpck_monkey_3,"Oh, you can leave, stupider. The monkey can fill your~spot.","Oh, you can leave, stupider. The monkey can fill your~spot."
vox_plr_2_riv_resp_wpck_monkey_4,"That's a dangerous explosive, Marl! Maybe let Stuhlfinger~carry it.","That's a dangerous explosive, Marl! Maybe let Stuhlfinger~carry it."
vox_plr_2_riv_resp_wpck_monkey_5,"That's a dangerous explosive, Marl! Maybe let Stuhlfinger~carry it.","That's a dangerous explosive, Marl! Maybe let Stuhlfinger~carry it."
vox_plr_2_sidequest_find_nav_0,"Another one, huh?","Another one, huh?"
vox_plr_2_sidequest_navcard_0,Hey! This thing fits!,Hey! This thing fits!
vox_plr_2_sidequest_power_on_0,Power's on. Shouldn't there be more lights?,Power's on. Shouldn't there be more lights?
vox_plr_2_sidequest_start_5_0,We're a long way from home.,We're a long way from home.
vox_plr_2_wpck_57_0,Ha! Now this is right up my alley.,Ha! Now this is right up my alley.
vox_plr_2_wpck_57_1,Nothing too fancy here. Just how I like it.,Nothing too fancy here. Just how I like it.
vox_plr_2_wpck_57_2,I like to keep things simple.,I like to keep things simple.
vox_plr_2_wpck_an94_0,"Oh, light, beautifully designed, and deceptively~destructive. Bit like me, huh?","Oh, light, beautifully designed, and deceptively~destructive. Bit like me, huh?"
vox_plr_2_wpck_an94_1,Yes! I love me some LMGs!,Yes! I love me some LMGs!
vox_plr_2_wpck_an94_2,"Are you getting sweet on me, box?","Are you getting sweet on me, box?"
vox_plr_2_wpck_chicom_0,Can't we have something made in America?,Can't we have something made in America?
vox_plr_2_wpck_chicom_1,Not too shabby. Not too shabby at all.,Not too shabby. Not too shabby at all.
vox_plr_2_wpck_chicom_2,"If this don't work out, I will be back.","If this don't work out, I will be back."
vox_plr_2_wpck_dsr50_0,"Ugh, this ain't no good. Still, I could kill flesh~gobblers with a peanut if I had to.","Ugh, this ain't no good. Still, I could kill flesh~gobblers with a peanut if I had to."
vox_plr_2_wpck_dsr50_1,"Hey Marlton, wanna trade for this?","Hey Marlton, wanna trade for this?"
vox_plr_2_wpck_dsr50_2,I feel like I just wasted my money.,I feel like I just wasted my money.
vox_plr_2_wpck_duel57_0,"Okay, you undead bastards. I'll take you two at a time.","Okay, you undead bastards. I'll take you two at a time."
vox_plr_2_wpck_duel57_1,"Double Death, coming right up.","Double Death, coming right up."
vox_plr_2_wpck_duel57_2,Five-seven?,Five-seven?
vox_plr_2_wpck_emp_0,Looks a little overcomplicated if you ask me.,Looks a little overcomplicated if you ask me.
vox_plr_2_wpck_emp_1,One bad storm and none of this crap works right.,One bad storm and none of this crap works right.
vox_plr_2_wpck_emp_2,Ha ha! Give me a stick of dynamite any day!,Ha ha! Give me a stick of dynamite any day!
vox_plr_2_wpck_fal_0,My first BB gun was better than this.,My first BB gun was better than this.
vox_plr_2_wpck_fal_1,"Oh, looks like I got F all.","Oh, looks like I got F all."
vox_plr_2_wpck_fal_2,What am I meant to do with this crap?,What am I meant to do with this crap?
vox_plr_2_wpck_favorite_0,Ha! I've been hankering for something like this.,Ha! I've been hankering for something like this.
vox_plr_2_wpck_favorite_1,Randomness be damned! I'm taking this!,Randomness be damned! I'm taking this!
vox_plr_2_wpck_favorite_2,"When you want something, buy it yourself.","When you want something, buy it yourself."
vox_plr_2_wpck_galil_0,"All right, well, let's show these goons we mean business.","All right, well, let's show these goons we mean business."
vox_plr_2_wpck_galil_1,Ha ha! Yeah! I just hit the jackpot!,Ha ha! Yeah! I just hit the jackpot!
vox_plr_2_wpck_galil_2,I got just the tool for the job. And I ain't talking about~Stoopager.,I got just the tool for the job. And I ain't talking about~Stoopager.
vox_plr_2_wpck_hamr_0,Ha ha! Now we're talking!,Ha ha! Now we're talking!
vox_plr_2_wpck_hamr_1,I reckon I might just open a can of whoop-ass.,I reckon I might just open a can of whoop-ass.
vox_plr_2_wpck_hamr_2,Now that hits the sweet spot.,Now that hits the sweet spot.
vox_plr_2_wpck_judge_0,"I got your favorite gun, stupid jerk.","I got your favorite gun, stupid jerk."
vox_plr_2_wpck_judge_1,"Well, well, ain't this a well-oiled machine.","Well, well, ain't this a well-oiled machine."
vox_plr_2_wpck_judge_2,"Ugh, this'll put a hell of a dent in them.","Ugh, this'll put a hell of a dent in them."
vox_plr_2_wpck_kap_0,Shit! This is like teats on a boar.,Shit! This is like teats on a boar.
vox_plr_2_wpck_kap_1,"You done screwed me, box!","You done screwed me, box!"
vox_plr_2_wpck_kap_2,I think I backed the wrong horse.,I think I backed the wrong horse.
vox_plr_2_wpck_knife_0,I can't say I'm partial to this highfalutin gizmo.,I can't say I'm partial to this highfalutin gizmo.
vox_plr_2_wpck_knife_1,"Knives, huh? I say we ought to go carve some meat.","Knives, huh? I say we ought to go carve some meat."
vox_plr_2_wpck_knife_2,Who in the world thought these were a good idea?,Who in the world thought these were a good idea?
vox_plr_2_wpck_lsat_0,Yes! Now this one has some meat to it.,Yes! Now this one has some meat to it.
vox_plr_2_wpck_lsat_1,"High Capacity Magazines! You're talking my language, Box!","High Capacity Magazines! You're talking my language, Box!"
vox_plr_2_wpck_lsat_2,"Big on ammo, huh? Guess this is the gift that keeps on~giving.","Big on ammo, huh? Guess this is the gift that keeps on~giving."
vox_plr_2_wpck_m1216_0,Yes! I am truly blessed!,Yes! I am truly blessed!
vox_plr_2_wpck_m1216_1,"Well, fancy that! I actually got my money's worth!","Well, fancy that! I actually got my money's worth!"
vox_plr_2_wpck_m1216_2,"All right, let's turn this shit around.","All right, let's turn this shit around."
vox_plr_2_wpck_m32_0,All this kind of crap belongs in Russman's hands.,All this kind of crap belongs in Russman's hands.
vox_plr_2_wpck_m32_1,I think I can make this work.,I think I can make this work.
vox_plr_2_wpck_m32_2,"Ugh, why do I feel like I'm going in half-cocked?","Ugh, why do I feel like I'm going in half-cocked?"
vox_plr_2_wpck_m82a1_0,"Hey, Rot Gobbler! I got a burst fire surprise for ya!","Hey, Rot Gobbler! I got a burst fire surprise for ya!"
vox_plr_2_wpck_m82a1_1,Haha! Did Santa Claus get my letter?,Haha! Did Santa Claus get my letter?
vox_plr_2_wpck_m82a1_2,"Oh, I think I got a good deal here.","Oh, I think I got a good deal here."
vox_plr_2_wpck_m8a1_0,I'm one lucky lady tonight.,I'm one lucky lady tonight.
vox_plr_2_wpck_m8a1_1,Nice! Now I can do some real damage.,Nice! Now I can do some real damage.
vox_plr_2_wpck_m8a1_2,"Oh, Stumblechuds, your days are numbered.","Oh, Stumblechuds, your days are numbered."
vox_plr_2_wpck_monkey_0,"I've killed with a monkey before, you know.","I've killed with a monkey before, you know."
vox_plr_2_wpck_monkey_1,"Okay, monkey, dance the little bastards to their graves.","Okay, monkey, dance the little bastards to their graves."
vox_plr_2_wpck_monkey_2,Huh. I had a pet monkey when I was a little girl.,Huh. I had a pet monkey when I was a little girl.
vox_plr_2_wpck_pdw57_0,"Oh, they say good things come in small packages. Ain't~that right, Stuhlfinger?","Oh, they say good things come in small packages. Ain't~that right, Stuhlfinger?"
vox_plr_2_wpck_pdw57_1,"Now, this'll do for now, but I'd really rather trade up.","Now, this'll do for now, but I'd really rather trade up."
vox_plr_2_wpck_pdw57_2,"It's a bit weak, but I ain't gonna turn it down.","It's a bit weak, but I ain't gonna turn it down."
vox_plr_2_wpck_python_0,"Well, at least it makes a lot of noise. Maybe the sound~will scare them off.","Well, at least it makes a lot of noise. Maybe the sound~will scare them off."
vox_plr_2_wpck_python_1,"Huh, it's kind of tiny, but it's got a lot of power, you~know what I mean?","Huh, it's kind of tiny, but it's got a lot of power, you~know what I mean?"
vox_plr_2_wpck_python_2,"Python, you may not be venomous, but you'll sure leave a~mark.","Python, you may not be venomous, but you'll sure leave a~mark."
vox_plr_2_wpck_ray_0,The future is now! Kinda.,The future is now! Kinda.
vox_plr_2_wpck_ray_1,"Bullets or lasers? Hmm, makes no difference to me.","Bullets or lasers? Hmm, makes no difference to me."
vox_plr_2_wpck_ray_2,"Eh, this science friction stuff's more of a boy thing.","Eh, this science friction stuff's more of a boy thing."
vox_plr_2_wpck_rpd_0,Ha! Now I got myself a real gun!,Ha! Now I got myself a real gun!
vox_plr_2_wpck_rpd_1,"Oh, I couldn't have picked better myself.","Oh, I couldn't have picked better myself."
vox_plr_2_wpck_rpd_2,Finally! Something with a little meat on its bones!,Finally! Something with a little meat on its bones!
vox_plr_2_wpck_rpg_0,"Well, this is an accident waiting to happen.","Well, this is an accident waiting to happen."
vox_plr_2_wpck_rpg_1,"I might be able to bag a few with this, so long as they~all stand close.","I might be able to bag a few with this, so long as they~all stand close."
vox_plr_2_wpck_rpg_2,"Ugh! Don't think you can keep shortin' me, box!","Ugh! Don't think you can keep shortin' me, box!"
